TeamId,TeamName,SubmissionDate,Score
3307052,"Mohamed Atyya","2019-07-17 16:02:10",1.03646
3336861,Optimo,"2019-07-17 16:04:10",-1.26499
3230183,EdgarPE,"2019-07-17 16:05:58",-1.16963
3336861,Optimo,"2019-07-17 16:18:04",-1.44567
3331591,"On arriiiiiiive","2019-07-17 16:29:02",-2.02548
3249799,RezaV,"2019-07-17 16:55:04",-1.78757
3249682,Phil,"2019-07-17 17:13:35",-0.62246
3293240,HYZ,"2019-07-17 18:23:32",3.23353
3262485,Yi23333,"2019-07-17 18:42:46",-1.91763
3314014,"[ods.ai] Rexhaif","2019-07-17 18:49:34",-0.68972
3298626,"Aviv Levi","2019-07-17 18:56:44",0.89855
3310799,arturo,"2019-07-17 18:56:54",1.45559
3336861,Optimo,"2019-07-17 19:03:50",-1.48056
3374544,AmbujKu,"2019-07-17 19:18:49",1.43161
3236816,"Don Hector Salamanca","2019-07-17 19:29:57",-1.57471
3231129,lukaszl,"2019-07-17 19:39:34",-1.70396
3357763,"Nicholas Brooks","2019-07-17 20:25:15",-0.32408
3314014,"[ods.ai] Rexhaif","2019-07-17 20:29:49",-1.07899
3393821,"Mohammed Noor","2019-07-17 20:41:17",25.81017
3234820,"Kha Zidmie Josh Kyle Akira","2019-07-17 20:54:25",-2.02118
3411340,SimonasGrubinskas,"2019-07-17 20:55:13",0.73941
3239022,JohnM,"2019-07-17 20:56:42",-1.35550
3249036,"One Old Dog","2019-07-17 21:01:34",-1.05830
3319448,"[ods.ai] Feature Engineered - No GNN","2019-07-17 21:17:14",-1.51280
3332677,toshi_k,"2019-07-17 21:32:42",-1.48605
3314014,"[ods.ai] Rexhaif","2019-07-17 21:37:00",-1.08439
3230858,atomic_kitchen,"2019-07-17 21:42:07",-0.63637
3242542,MoleculesHunter,"2019-07-17 21:46:46",-1.03895
3234419,"Riza Isik","2019-07-17 21:49:28",0.28964
3267471,"John Greibe Larsen","2019-07-17 22:07:48",0.66425
3229376,RISE-LEAR,"2019-07-17 22:28:04",1.94278
3314014,"[ods.ai] Rexhaif","2019-07-17 22:36:17",-1.08465
3372798,shihao1007,"2019-07-17 22:45:10",-1.56664
3234419,"Riza Isik","2019-07-17 22:47:46",-0.61203
3320082,DavidTen,"2019-07-17 22:49:22",-1.71010
3229816,"Altered Carbon","2019-07-17 23:09:40",-2.09883
3294659,UpUpUp,"2019-07-18 00:08:06",-1.67724
3307052,"Mohamed Atyya","2019-07-18 00:09:38",1.02223
3230835,ykskks,"2019-07-18 00:12:48",-1.40151
3339650,m10515009,"2019-07-18 00:25:03",-0.51777
3421433,Chris070,"2019-07-18 01:04:26",-0.53934
3295552,"Felipe Such","2019-07-18 01:04:48",-0.74517
3244446,GaoYL,"2019-07-18 01:19:31",-1.92362
3313368,"John Kyvetos","2019-07-18 01:47:42",-1.39903
3313368,"John Kyvetos","2019-07-18 01:49:56",-1.40112
3313368,"John Kyvetos","2019-07-18 01:52:37",-1.40125
3238328,The_Tell-Tail_Purr,"2019-07-18 02:12:46",-1.54957
3249091,idroid,"2019-07-18 02:13:40",-1.07803
3249091,idroid,"2019-07-18 02:16:22",-1.18018
3320677,"MA Junyi","2019-07-18 02:20:15",-1.36768
3228669,"Tetyana Yatsenko","2019-07-18 02:54:32",-1.35907
3318684,WiseDude,"2019-07-18 03:41:44",-1.45367
3311894,Ernesto,"2019-07-18 03:48:05",0.70481
3260841,赵雨辰biubiubiu,"2019-07-18 03:56:47",-1.36774
3285538,molatomic,"2019-07-18 04:01:47",-1.34026
3319448,"[ods.ai] Feature Engineered - No GNN","2019-07-18 04:15:07",-1.55256
3295552,"Felipe Such","2019-07-18 04:31:27",-1.10191
3295552,"Felipe Such","2019-07-18 04:33:11",-1.35900
3258697,"Mike G","2019-07-18 04:44:12",1.99898
3227743,Holger,"2019-07-18 04:45:13",-0.34829
3289836,"Nilotpal Das","2019-07-18 04:46:21",-1.07563
3246600,"Bibin Paul","2019-07-18 04:47:40",-1.31224
3388121,"Flying penguin","2019-07-18 04:50:53",2.67758
3388121,"Flying penguin","2019-07-18 04:52:11",2.64478
3268976,"Ahmed Mohy","2019-07-18 05:10:18",-0.87281
3228423,"Antonio & Sergio","2019-07-18 05:31:31",-1.28199
3390678,louenas,"2019-07-18 05:34:41",-1.36502
3277967,"Ivan Panshin","2019-07-18 05:54:54",-1.35834
3320677,"MA Junyi","2019-07-18 06:06:42",-1.38485
3331591,"On arriiiiiiive","2019-07-18 06:11:58",-2.13615
3250852,"ML for CHAMPS","2019-07-18 06:16:17",-1.42214
3427728,"Bai Yizhe","2019-07-18 06:25:34",-1.31224
3228082,PAB97,"2019-07-18 06:28:38",-1.12327
3392211,"J'aime les dattes en nombre impair","2019-07-18 06:37:51",-0.50225
3390678,louenas,"2019-07-18 06:43:21",-1.36504
3251377,"🤖 Quantum Uncertainty 🤖","2019-07-18 06:44:05",-2.87206
3278028,"Andrey Shinkarenko","2019-07-18 06:51:06",-0.67077
3229693,"Shiva Manhar","2019-07-18 07:12:49",1.61110
3246600,"Bibin Paul","2019-07-18 07:17:26",-1.36774
3263551,"Ruslan  Talipov","2019-07-18 07:28:02",-1.31224
3230328,"Jose Muñoz","2019-07-18 07:28:11",-0.40001
3227751,AlexKoch,"2019-07-18 07:30:35",-1.44340
3325380,asteriam,"2019-07-18 07:45:11",-1.37611
3237880,DunMiff/sys,"2019-07-18 07:46:24",-1.19143
3325380,asteriam,"2019-07-18 07:47:39",-1.37830
3325380,asteriam,"2019-07-18 07:54:01",-1.37917
3424976,RetoLed,"2019-07-18 08:03:07",1.24789
3227570,"Raymond Gabriel","2019-07-18 08:04:37",-1.11961
3230259,"Nicola Jean","2019-07-18 08:24:48",-0.97011
3410631,"Yuxuan Xiao","2019-07-18 08:39:17",0.24892
3267471,"John Greibe Larsen","2019-07-18 08:39:27",0.51018
3373198,"Ayush Goel","2019-07-18 08:41:03",0.33572
3229856,Snehan,"2019-07-18 08:43:18",-1.36774
3320082,DavidTen,"2019-07-18 09:01:27",-1.74954
3230495,"ML kick-off","2019-07-18 09:23:45",-1.74398
3373988,Alexus1000,"2019-07-18 09:31:23",1.01315
3392211,"J'aime les dattes en nombre impair","2019-07-18 09:32:44",-0.52283
3246577,Serge,"2019-07-18 10:02:52",-1.38973
3428721,Ayuron,"2019-07-18 10:30:34",0.28921
3428721,Ayuron,"2019-07-18 10:46:28",-1.28199
3392211,"J'aime les dattes en nombre impair","2019-07-18 10:51:21",-0.75732
3244196,"Takuya Batake","2019-07-18 10:52:27",-1.42557
3428643,"sai prasanth s","2019-07-18 10:53:38",1.51264
3245457,"Heng Zheng","2019-07-18 10:57:13",-1.56124
3289836,"Nilotpal Das","2019-07-18 11:20:58",-1.07866
3336584,Nandhini,"2019-07-18 11:22:22",1.94278
3348670,"Youri Matiounine","2019-07-18 11:33:26",-1.89716
3380889,Ling,"2019-07-18 11:52:35",-0.46275
3411340,SimonasGrubinskas,"2019-07-18 11:59:33",0.70592
3392211,"J'aime les dattes en nombre impair","2019-07-18 12:00:09",-0.76710
3254799,jentleman_jux,"2019-07-18 12:14:16",-1.13890
3227371,"[ods.ai] Vladimir Larin","2019-07-18 12:15:50",-1.86229
3314534,KsFather,"2019-07-18 12:41:43",-0.57695
3239108,"Walter White","2019-07-18 13:08:47",-1.93612
3318684,WiseDude,"2019-07-18 13:13:00",-1.46213
3343837,hybrid,"2019-07-18 13:19:23",-1.35636
3390152,"Mika Sanzgiry","2019-07-18 13:40:13",1.24226
3268328,"Deep Overflow","2019-07-18 13:45:36",0.56139
3244446,GaoYL,"2019-07-18 13:52:23",-1.94584
3410846,CeeJay333,"2019-07-18 13:56:38",1.17945
3293356,pcanthony,"2019-07-18 14:00:24",0.04283
3237331,"Ryoji Nomura","2019-07-18 14:08:22",-1.68836
3373198,"Ayush Goel","2019-07-18 14:21:59",0.31268
3392422,joconnor,"2019-07-18 14:28:38",0.29326
3228618,"R MAT","2019-07-18 14:43:47",-1.16717
3410631,"Yuxuan Xiao","2019-07-18 14:44:50",-0.12345
3290154,"Jo Tom","2019-07-18 14:46:38",-1.31399
3230778,lunar,"2019-07-18 14:48:04",0.78208
3228621,"Yufei Luo","2019-07-18 14:54:28",-1.07897
3406392,dongtuu,"2019-07-18 15:00:17",0.87370
3234820,"Kha Zidmie Josh Kyle Akira","2019-07-18 15:22:42",-2.08392
3267471,"John Greibe Larsen","2019-07-18 15:39:15",0.48636
3373988,Alexus1000,"2019-07-18 16:04:09",1.00272
3320082,DavidTen,"2019-07-18 16:13:21",-1.82575
3236395,"Vicens Gaitan No QM9","2019-07-18 16:13:46",-1.99335
3315402,mafeifei,"2019-07-18 17:02:10",-1.36774
3228902,ML_Expert_Silicon_Valley,"2019-07-18 17:28:36",-1.36774
3331591,"On arriiiiiiive","2019-07-18 17:31:52",-2.22970
3319448,"[ods.ai] Feature Engineered - No GNN","2019-07-18 17:36:06",-1.57579
3328910,"Sorena Sirousi","2019-07-18 18:04:35",1.25908
3230328,"Jose Muñoz","2019-07-18 18:07:24",-0.43288
3328221,Starter,"2019-07-18 18:30:15",-0.36416
3230858,atomic_kitchen,"2019-07-18 18:34:53",-0.65243
3261230,jleecook,"2019-07-18 18:37:15",-1.28199
3242542,MoleculesHunter,"2019-07-18 18:50:03",-1.07251
3239108,"Walter White","2019-07-18 19:02:24",-1.95095
3243610,ozlem,"2019-07-18 19:08:37",0.65453
3235696,"Ihor Shylo","2019-07-18 19:13:19",-1.53095
3248578,"Hyperspatial Engineers","2019-07-18 19:14:05",-2.58653
3235696,"Ihor Shylo","2019-07-18 19:16:04",-1.56477
3393112,"karthik bappudi","2019-07-18 19:43:38",1.68994
3373988,Alexus1000,"2019-07-18 20:02:04",-0.62377
3230241,krivoship,"2019-07-18 20:12:23",-1.37805
3238119,AnaLyze,"2019-07-18 20:12:32",0.67696
3227751,AlexKoch,"2019-07-18 20:25:12",-1.44667
3328910,"Sorena Sirousi","2019-07-18 20:39:04",1.24221
3230241,krivoship,"2019-07-18 20:45:17",-1.37824
3248578,"Hyperspatial Engineers","2019-07-18 20:51:52",-2.59142
3255494,Ganfear,"2019-07-18 20:51:57",-0.97502
3410631,"Yuxuan Xiao","2019-07-18 21:14:57",-0.19920
3253083,jlva303p,"2019-07-18 21:16:23",0.17854
3236816,"Don Hector Salamanca","2019-07-18 21:36:43",-1.60011
3268525,katsu1110,"2019-07-18 21:52:49",1.06926
3315843,Wiczer,"2019-07-18 22:06:54",-0.96425
3314823,Icfstat,"2019-07-18 22:31:34",-0.81383
3234640,JasonM,"2019-07-18 22:37:40",-0.59445
3338759,"Alamjeet Singh","2019-07-18 22:44:20",-0.89046
3328910,"Sorena Sirousi","2019-07-18 22:47:34",1.24060
3270496,MartinChobanyan,"2019-07-18 22:49:46",-0.38931
3238825,EventGN,"2019-07-18 23:09:35",2.86798
3244196,"Takuya Batake","2019-07-18 23:17:59",-1.44506
3348670,"Youri Matiounine","2019-07-18 23:24:22",-1.90565
3239833,"2 Experts and the farmer","2019-07-18 23:35:15",-2.02212
3338759,"Alamjeet Singh","2019-07-18 23:52:46",-0.90287
3560001,CMS,"2019-07-19 00:01:48",-0.80940
3334692,RuiLa,"2019-07-19 00:03:46",-0.43019
3344983,sugakoji,"2019-07-19 00:08:53",-1.36259
3361271,SimonChen,"2019-07-19 00:08:58",-1.69783
3344983,sugakoji,"2019-07-19 00:09:33",-1.36372
3344983,sugakoji,"2019-07-19 00:10:37",-1.37026
3320082,DavidTen,"2019-07-19 01:27:00",-1.86399
3276587,Noakxxx,"2019-07-19 01:41:26",-1.49120
3276587,Noakxxx,"2019-07-19 01:44:29",-1.52991
3251690,Navi222,"2019-07-19 02:17:11",-1.40081
3237291,CHIMPS,"2019-07-19 02:23:54",-1.97346
3422031,suda,"2019-07-19 02:33:43",1.93150
3294133,patcruzchoihaostarsOfyou,"2019-07-19 02:49:38",-1.01785
3229005,funkyboy,"2019-07-19 02:56:34",0.26968
3346266,"Jack Lee","2019-07-19 03:11:51",-0.22087
3431271,"ben fisk","2019-07-19 03:17:33",1.56707
3248731,Thui,"2019-07-19 03:23:33",0.14587
3245457,"Heng Zheng","2019-07-19 03:43:21",-1.57751
3250956,Transformers,"2019-07-19 03:56:45",-1.74091
3250956,Transformers,"2019-07-19 03:59:50",-1.74669
3406625,LiuXin,"2019-07-19 04:01:13",0.28921
3244260,[MUEN]YiTingChen,"2019-07-19 04:06:35",-1.69183
3324973,Xuwenting,"2019-07-19 04:29:52",-1.30235
3334692,RuiLa,"2019-07-19 04:38:49",-0.63675
3228358,MykJimFafHar,"2019-07-19 04:39:47",-1.62195
3244260,[MUEN]YiTingChen,"2019-07-19 04:42:30",-1.69318
3228654,fkubota,"2019-07-19 04:56:44",-0.87358
3270496,MartinChobanyan,"2019-07-19 05:07:31",-0.66645
3339650,m10515009,"2019-07-19 05:09:45",-0.54342
3348229,sid00733,"2019-07-19 05:10:40",-1.36774
3422031,suda,"2019-07-19 05:22:59",1.46638
3238825,EventGN,"2019-07-19 05:34:30",2.03787
3234102,"Krzysztof Szczupak","2019-07-19 05:42:47",-0.57277
3254133,💩unko💩,"2019-07-19 05:44:33",1.16597
3230778,lunar,"2019-07-19 05:53:00",0.76067
3250304,Helgi,"2019-07-19 05:58:28",-1.81988
3340569,RamkiRajapandian,"2019-07-19 06:20:31",0.29015
3248621,daijin12,"2019-07-19 06:21:24",-1.59754
3320677,"MA Junyi","2019-07-19 06:26:40",-1.39813
3295130,"haha nice","2019-07-19 06:43:43",-0.99373
3254133,💩unko💩,"2019-07-19 06:48:09",1.12996
3294194,one618,"2019-07-19 06:51:37",0.23798
3315843,Wiczer,"2019-07-19 06:55:20",-0.98078
3432361,"MJ Bahmani","2019-07-19 06:56:07",-1.28199
3230259,"Nicola Jean","2019-07-19 06:56:52",-1.07183
3422031,suda,"2019-07-19 06:58:57",1.46590
3254133,💩unko💩,"2019-07-19 06:59:40",1.12995
3336861,Optimo,"2019-07-19 07:07:39",-1.50260
3360391,"Vladimir Boichenko","2019-07-19 07:20:23",-1.47298
3229859,Brach,"2019-07-19 07:30:50",-1.35900
3251690,Navi222,"2019-07-19 07:41:28",-1.44010
3395759,NUS_UP,"2019-07-19 07:42:05",3.27371
3254133,💩unko💩,"2019-07-19 07:45:46",1.05021
3228618,"R MAT","2019-07-19 07:53:12",-1.27379
3230495,"ML kick-off","2019-07-19 07:54:51",-1.77475
3300664,sqli,"2019-07-19 07:56:06",-1.10585
3429572,"Data Framed","2019-07-19 07:59:03",0.28934
3313405,Atomous,"2019-07-19 08:07:05",-0.46295
3229024,-,"2019-07-19 08:23:11",-2.10752
3242875,a1178615156,"2019-07-19 08:32:12",-1.61255
3316085,"Matthijs ten Hoedt","2019-07-19 08:50:25",0.69521
3373198,"Ayush Goel","2019-07-19 09:02:21",0.14283
3290714,XY,"2019-07-19 09:02:59",-1.51244
3256528,"Gianluca Angiola","2019-07-19 09:03:04",-1.13695
3320082,DavidTen,"2019-07-19 09:09:34",-1.88106
3344164,naknak,"2019-07-19 09:14:50",-0.72401
3373198,"Ayush Goel","2019-07-19 09:23:23",0.04040
3420228,antimattermatters,"2019-07-19 09:28:48",0.71514
3278217,"Tatsu Lucas Ilya","2019-07-19 09:28:48",-1.36700
3233675,[Deleted],"2019-07-19 10:00:28",-1.03575
3254133,💩unko💩,"2019-07-19 10:02:12",0.95073
3359805,dzpa,"2019-07-19 10:02:14",-0.50207
3230241,krivoship,"2019-07-19 10:05:03",-1.38910
3406392,dongtuu,"2019-07-19 10:29:13",0.48201
3245457,"Heng Zheng","2019-07-19 10:32:08",-1.58151
3276445,"Team Toll","2019-07-19 10:54:25",-0.85594
3230183,EdgarPE,"2019-07-19 11:07:02",-1.20389
3243998,GUEEN,"2019-07-19 11:13:05",-1.06780
3386274,"Gianluca Mannella","2019-07-19 11:13:37",-0.00126
3259183,"Raj Shinde","2019-07-19 11:14:27",-1.36774
3317543,"Arye Yerushalmi","2019-07-19 11:17:30",2.89568
3286452,"[ods.ai] Mihail Parushkin","2019-07-19 11:17:47",-1.45278
3335839,"Marcelo Tamashiro","2019-07-19 11:32:15",-1.56778
3392211,"J'aime les dattes en nombre impair","2019-07-19 11:35:06",-1.03245
3245298,"Just Me","2019-07-19 11:40:34",-1.70840
3240533,Mahadev,"2019-07-19 11:46:25",-1.00708
3369587,wasdycy,"2019-07-19 12:02:57",1.35918
3317543,"Arye Yerushalmi","2019-07-19 12:10:01",1.23665
3348670,"Youri Matiounine","2019-07-19 12:10:12",-1.91336
3373198,"Ayush Goel","2019-07-19 12:33:57",0.00451
3295130,"haha nice","2019-07-19 12:49:55",-1.06153
3246236,MG_SIR,"2019-07-19 13:07:34",-1.51666
3313046,AnhMeow,"2019-07-19 13:19:03",-1.40184
3433556,"Dmitry Babichev","2019-07-19 13:22:02",2.72721
3433205,RaphaëlHuille,"2019-07-19 13:28:15",2.72115
3344164,naknak,"2019-07-19 13:39:50",-0.77176
3247827,"Going deeper","2019-07-19 13:54:40",-1.54655
3367065,"Thian Liang","2019-07-19 13:56:22",-0.55394
3247827,"Going deeper","2019-07-19 14:00:54",-1.57105
3308575,trying,"2019-07-19 14:10:03",-1.11275
3254660,hmk,"2019-07-19 14:23:21",-1.36746
3289721,JMS,"2019-07-19 14:33:03",1.22603
3230495,"ML kick-off","2019-07-19 14:47:46",-1.79449
3434268,Amirthakatesh,"2019-07-19 14:47:47",0.28921
3289721,JMS,"2019-07-19 14:49:55",1.16691
3238328,The_Tell-Tail_Purr,"2019-07-19 14:53:21",-1.54959
3243998,GUEEN,"2019-07-19 14:54:57",-1.09074
3411340,SimonasGrubinskas,"2019-07-19 14:56:47",0.59814
3242583,Vadym,"2019-07-19 14:59:02",-1.35271
3238328,The_Tell-Tail_Purr,"2019-07-19 15:01:19",-1.55255
3238319,"J arrive paaaas","2019-07-19 15:13:24",-1.84138
3372798,shihao1007,"2019-07-19 15:22:50",-1.57716
3230495,"ML kick-off","2019-07-19 15:32:34",-1.80486
3340054,"Shuki Goto","2019-07-19 15:40:28",-1.18380
3313585,Captain0602,"2019-07-19 15:49:18",0.56706
3307253,"Ahmed Kamel Taha","2019-07-19 15:53:41",-1.22309
3289721,JMS,"2019-07-19 16:03:53",1.13930
3297553,"Alex Arlanov","2019-07-19 16:21:00",-1.12592
3229024,-,"2019-07-19 16:40:55",-2.17942
3233427,"Jaime Badiola","2019-07-19 16:43:04",-1.04120
3256170,"Night riders","2019-07-19 17:17:02",-0.41170
3282251,"Victor Basu","2019-07-19 17:25:12",0.63256
3395759,NUS_UP,"2019-07-19 17:35:01",0.28921
3431551,Ajaxon6255,"2019-07-19 17:40:39",-1.30214
3380398,"Duyu Chen","2019-07-19 17:59:43",0.10113
3233436,"Molly Fagan","2019-07-19 18:11:55",1.07278
3233436,"Molly Fagan","2019-07-19 18:17:48",1.05223
3295130,"haha nice","2019-07-19 18:23:39",-1.06615
3233436,"Molly Fagan","2019-07-19 18:24:15",1.02186
3244446,GaoYL,"2019-07-19 18:26:17",-1.94799
3248621,daijin12,"2019-07-19 18:30:38",-1.66382
3385171,"Three bogatirya","2019-07-19 18:32:27",-0.68245
3244446,GaoYL,"2019-07-19 18:38:06",-1.95590
3233436,"Molly Fagan","2019-07-19 18:38:43",0.99569
3244446,GaoYL,"2019-07-19 18:43:13",-1.96064
3256171,AAA-I,"2019-07-19 18:46:36",-1.07569
3233436,"Molly Fagan","2019-07-19 18:47:10",0.98128
3367065,"Thian Liang","2019-07-19 18:50:08",-0.56989
3286452,"[ods.ai] Mihail Parushkin","2019-07-19 18:53:44",-1.45450
3246834,Li-Der,"2019-07-19 19:36:47",-2.03730
3238319,"J arrive paaaas","2019-07-19 19:48:55",-1.84630
3344164,naknak,"2019-07-19 20:07:08",-0.88119
3238319,"J arrive paaaas","2019-07-19 20:21:58",-1.85789
3250304,Helgi,"2019-07-19 20:41:27",-1.82002
3257218,silverstone,"2019-07-19 20:47:19",-1.26060
3230495,"ML kick-off","2019-07-19 20:47:34",-1.81028
3237709,"Christian de Bouille","2019-07-19 20:50:54",-1.07677
3335839,"Marcelo Tamashiro","2019-07-19 20:51:40",-1.62012
3319448,"[ods.ai] Feature Engineered - No GNN","2019-07-19 21:05:57",-1.60575
3228409,ChiChen,"2019-07-19 21:10:53",-0.50873
3239108,"Walter White","2019-07-19 21:23:09",-1.96535
3246577,Serge,"2019-07-19 21:25:29",-1.39664
3315843,Wiczer,"2019-07-19 21:27:53",-1.06294
3229816,"Altered Carbon","2019-07-19 21:29:10",-2.10786
3234457,[Deleted],"2019-07-19 21:32:34",-1.36064
3319448,"[ods.ai] Feature Engineered - No GNN","2019-07-19 21:43:11",-1.67612
3249036,"One Old Dog","2019-07-19 21:47:53",-1.06022
3227912,"Shiro Kawakita","2019-07-19 22:13:51",-1.40182
3248731,Thui,"2019-07-19 22:14:12",0.06597
3322505,"Anthony Onwuli","2019-07-19 22:23:54",0.45992
3227912,"Shiro Kawakita","2019-07-19 22:24:27",-1.40649
3322505,"Anthony Onwuli","2019-07-19 22:25:53",0.26850
3227912,"Shiro Kawakita","2019-07-19 22:26:56",-1.40814
3228237,BX.,"2019-07-19 22:36:27",-1.81070
3396822,"Timur Dzhumakaev","2019-07-19 22:46:19",0.43572
3236538,Marek,"2019-07-19 22:47:12",-1.36700
3314014,"[ods.ai] Rexhaif","2019-07-19 22:54:33",-1.30098
3279553,"Alex V B","2019-07-19 23:02:04",-1.28839
3396822,"Timur Dzhumakaev","2019-07-19 23:47:55",0.33048
3315931,zionCheng,"2019-07-19 23:52:26",-1.14477
3245457,"Heng Zheng","2019-07-20 00:02:35",-1.60676
3234640,JasonM,"2019-07-20 00:23:01",-0.62661
3249799,RezaV,"2019-07-20 00:29:03",-1.80460
3228148,roush,"2019-07-20 00:29:21",-1.44285
3394295,philrs5,"2019-07-20 00:32:40",0.38414
3229024,-,"2019-07-20 00:39:30",-2.22401
3560001,CMS,"2019-07-20 02:13:43",-0.83528
3406392,dongtuu,"2019-07-20 02:31:31",0.41903
3325380,asteriam,"2019-07-20 02:40:39",-1.38252
3325380,asteriam,"2019-07-20 02:44:37",-1.38302
3254852,Tkd123,"2019-07-20 02:48:27",0.67558
3560001,CMS,"2019-07-20 02:56:40",-1.07415
3314887,"Jai Kishan","2019-07-20 03:00:33",1.40515
3346266,"Jack Lee","2019-07-20 03:55:39",-0.24524
3271388,StevenTMHsu德明,"2019-07-20 03:57:29",-1.36700
3239568,y-Carbon,"2019-07-20 04:03:01",-1.07783
3286452,"[ods.ai] Mihail Parushkin","2019-07-20 04:03:28",-1.50843
3286452,"[ods.ai] Mihail Parushkin","2019-07-20 04:05:34",-1.51305
3241606,ZXAI_A1801,"2019-07-20 04:23:47",-1.36700
3233837,"Lawrence Chernin","2019-07-20 04:26:56",-1.36700
3319448,"[ods.ai] Feature Engineered - No GNN","2019-07-20 04:34:40",-1.74837
3234457,[Deleted],"2019-07-20 04:58:57",-1.36416
3234457,[Deleted],"2019-07-20 05:02:07",-1.36431
3234457,[Deleted],"2019-07-20 05:04:10",-1.36438
3234457,[Deleted],"2019-07-20 05:06:34",-1.36452
3339298,"Raphael Ribas","2019-07-20 05:51:45",0.23894
3245912,"Martin Bonardi","2019-07-20 06:05:56",-1.36700
3285538,molatomic,"2019-07-20 06:07:22",-1.35369
3239602,kojimar,"2019-07-20 06:14:12",-1.36700
3281583,SumiKagglers,"2019-07-20 06:14:39",0.42784
3232866,Evdilos_Ikaria,"2019-07-20 06:18:41",-1.41058
3229816,"Altered Carbon","2019-07-20 06:35:48",-2.10803
3229005,funkyboy,"2019-07-20 06:36:58",-0.61270
3268525,katsu1110,"2019-07-20 06:42:17",0.81667
3254660,hmk,"2019-07-20 07:01:54",-1.37171
3230328,"Jose Muñoz","2019-07-20 07:04:48",-0.55310
3295601,"Amit Kumar Jaiswal","2019-07-20 07:07:35",-1.30148
3431551,Ajaxon6255,"2019-07-20 07:11:40",-1.33546
3396212,"Nurik Amangeldiuly","2019-07-20 07:20:52",-1.31224
3308575,trying,"2019-07-20 07:24:34",-1.20830
3232001,"Gideon Vos","2019-07-20 07:33:18",-1.45768
3251377,"🤖 Quantum Uncertainty 🤖","2019-07-20 07:49:58",-2.93649
3289721,JMS,"2019-07-20 08:09:30",0.77504
3297553,"Alex Arlanov","2019-07-20 08:15:09",-1.29201
3297553,"Alex Arlanov","2019-07-20 08:28:41",-1.33795
3378244,"Hassen Har","2019-07-20 08:30:35",0.83375
3231956,"[ods.ai] ms","2019-07-20 08:36:34",-1.41043
3430239,"Aditya Khandelwal","2019-07-20 08:45:16",1.27935
3313368,"John Kyvetos","2019-07-20 08:47:35",-1.41122
3273456,Squid,"2019-07-20 08:47:51",-2.68089
3315843,Wiczer,"2019-07-20 09:00:25",-1.08669
3308328,化学何もわからない,"2019-07-20 09:27:34",0.38097
3281583,SumiKagglers,"2019-07-20 09:41:56",0.41894
3285538,molatomic,"2019-07-20 09:42:26",-1.35457
3229619,mandarinente,"2019-07-20 09:48:23",-1.85174
3243998,GUEEN,"2019-07-20 10:33:02",-1.11739
3232305,[dbchain.ai]Ly,"2019-07-20 10:33:19",-1.37349
3313046,AnhMeow,"2019-07-20 10:47:56",-1.72331
3268328,"Deep Overflow","2019-07-20 11:09:23",-1.04861
3268328,"Deep Overflow","2019-07-20 11:12:01",-1.07704
3348670,"Youri Matiounine","2019-07-20 11:13:48",-1.96797
3314014,"[ods.ai] Rexhaif","2019-07-20 11:18:21",-1.32814
3232305,[dbchain.ai]Ly,"2019-07-20 11:24:45",-1.37730
3314014,"[ods.ai] Rexhaif","2019-07-20 11:37:20",-1.34913
3232342,"Takahiro Saito","2019-07-20 11:37:51",-1.36363
3237739,khanhbk,"2019-07-20 11:42:54",-1.37661
3232342,"Takahiro Saito","2019-07-20 11:43:33",-1.36632
3268328,"Deep Overflow","2019-07-20 11:49:39",-1.07943
3268328,"Deep Overflow","2019-07-20 11:53:27",-1.07977
3399058,Eureka,"2019-07-20 11:53:39",-1.70607
3369587,wasdycy,"2019-07-20 11:59:16",-0.73548
3233675,[Deleted],"2019-07-20 12:01:04",-1.06489
3229932,darensin01,"2019-07-20 12:03:13",-0.74702
3285971,jacobkie,"2019-07-20 12:17:24",-2.14149
3436728,BWheat,"2019-07-20 12:17:26",1.19843
3242225,hamaryo,"2019-07-20 12:38:41",-0.53934
3378244,"Hassen Har","2019-07-20 12:39:28",0.76996
3276959,ShineHx,"2019-07-20 12:40:38",5.03055
3320677,"MA Junyi","2019-07-20 12:41:14",-1.60148
3324076,wdawdsadfdf,"2019-07-20 12:42:35",0.50873
3399058,Eureka,"2019-07-20 13:06:58",-1.75907
3369587,wasdycy,"2019-07-20 13:08:07",-1.36438
3336567,"dan musetoiu","2019-07-20 13:20:51",-1.36774
3228173,"Aki Sheeran","2019-07-20 13:22:56",-1.14461
3253083,jlva303p,"2019-07-20 13:27:30",0.17639
3259484,"Masashi Takanobu","2019-07-20 13:34:20",0.31499
3250956,Transformers,"2019-07-20 13:35:14",-1.74905
3229932,darensin01,"2019-07-20 13:40:33",-0.74993
3250956,Transformers,"2019-07-20 13:41:11",-1.75013
3250956,Transformers,"2019-07-20 13:42:53",-1.75110
3229398,"Nick Styles","2019-07-20 13:45:13",-1.36700
3336567,"dan musetoiu","2019-07-20 13:55:40",-1.37960
3234649,sf-12,"2019-07-20 14:14:59",1.94278
3321308,"The meme team","2019-07-20 14:33:58",-1.70623
3233436,"Molly Fagan","2019-07-20 15:00:26",0.96269
3319448,"[ods.ai] Feature Engineered - No GNN","2019-07-20 15:20:38",-1.75417
3228902,ML_Expert_Silicon_Valley,"2019-07-20 15:25:01",-1.37835
3228902,ML_Expert_Silicon_Valley,"2019-07-20 15:38:09",-1.37878
